scenario_id,timestamp_min,image_path,surface_temperature_mean,surface_temperature_max,hotspot_area,hotspot_x,hotspot_y,hotspot_present
S04,30,data/thermal/S04/t030.png,34.35,40.38,1086,25.04,25.11,1
S04,31,data/thermal/S04/t031.png,34.89,42.03,1270,24.86,25.03,1
S04,32,data/thermal/S04/t032.png,35.47,43.83,1410,24.92,25.18,1
S04,33,data/thermal/S04/t033.png,36.1,46.5,1565,25.29,24.86,1
S04,34,data/thermal/S04/t034.png,36.75,47.91,1703,25.19,25.09,1
S04,35,data/thermal/S04/t035.png,37.43,50.08,1803,25.06,25.07,1
S04,36,data/thermal/S04/t036.png,38.17,52.89,1913,24.93,25.09,1
S04,37,data/thermal/S04/t037.png,38.78,54.9,1972,24.79,25.06,1
S04,38,data/thermal/S04/t038.png,39.66,57.57,2049,24.79,24.72,1
S04,39,data/thermal/S04/t039.png,40.43,60.25,2106,24.86,24.72,1
S04,40,data/thermal/S04/t040.png,41.23,62.85,2152,24.67,24.88,1
S04,41,data/thermal/S04/t041.png,42.05,65.67,2187,24.71,24.79,1
S04,42,data/thermal/S04/t042.png,42.83,67.98,2222,24.86,24.74,1
S04,43,data/thermal/S04/t043.png,43.64,70.37,2231,24.62,24.78,1
S04,44,data/thermal/S04/t044.png,44.46,73.1,2261,24.76,24.8,1
S04,45,data/thermal/S04/t045.png,45.27,75.82,2299,24.6,24.73,1
S04,46,data/thermal/S04/t046.png,46.08,78.24,2300,24.72,24.7,1
S04,47,data/thermal/S04/t047.png,46.93,80.76,2329,24.68,24.63,1
S04,48,data/thermal/S04/t048.png,47.71,83.92,2341,24.73,24.63,1
S04,49,MISSING,48.5,86.21,2340,24.73,24.7,1
S04,50,data/thermal/S04/t050.png,49.29,88.91,2361,24.61,24.66,1
S04,51,data/thermal/S04/t051.png,50.11,91.42,2371,24.65,24.67,1
S04,52,data/thermal/S04/t052.png,50.89,94.26,2378,24.59,24.64,1
S04,53,data/thermal/S04/t053.png,51.68,96.94,2390,24.55,24.7,1
S04,54,data/thermal/S04/t054.png,52.41,99.09,2397,24.67,24.59,1
S04,55,data/thermal/S04/t055.png,53.17,102.06,2396,24.58,24.64,1
S04,56,data/thermal/S04/t056.png,53.9,103.95,2416,24.68,24.55,1
S04,57,data/thermal/S04/t057.png,54.62,106.71,2411,24.73,24.66,1
S04,58,data/thermal/S04/t058.png,55.36,108.88,2422,24.59,24.66,1
S04,59,data/thermal/S04/t059.png,56.05,110.97,2414,24.68,24.63,1
S04,60,data/thermal/S04/t060.png,56.74,113.37,2424,24.59,24.7,1
S04,61,data/thermal/S04/t061.png,57.38,115.0,2434,24.7,24.61,1
S04,62,data/thermal/S04/t062.png,58.05,117.75,2439,24.56,24.6,1
S04,63,data/thermal/S04/t063.png,58.71,120.12,2438,24.65,24.64,1
S04,64,data/thermal/S04/t064.png,59.3,121.74,2450,24.59,24.63,1
S04,65,data/thermal/S04/t065.png,59.93,123.81,2446,24.64,24.64,1
S04,66,data/thermal/S04/t066.png,60.55,125.7,2454,24.61,24.58,1
S04,67,data/thermal/S04/t067.png,61.12,128.13,2447,24.58,24.64,1
S04,68,data/thermal/S04/t068.png,61.7,129.59,2458,24.63,24.63,1
S04,69,data/thermal/S04/t069.png,62.28,131.32,2455,24.62,24.66,1
S04,70,data/thermal/S04/t070.png,62.81,133.1,2458,24.57,24.65,1
S04,71,data/thermal/S04/t071.png,63.37,134.92,2466,24.63,24.57,1
S04,72,data/thermal/S04/t072.png,63.88,137.06,2464,24.65,24.61,1
S04,73,data/thermal/S04/t073.png,64.4,138.18,2468,24.61,24.58,1
S04,74,data/thermal/S04/t074.png,64.91,140.28,2468,24.57,24.59,1
S04,75,data/thermal/S04/t075.png,65.37,141.83,2470,24.56,24.59,1
S04,76,data/thermal/S04/t076.png,65.85,143.23,2472,24.59,24.5,1
S04,77,data/thermal/S04/t077.png,66.33,145.04,2474,24.61,24.61,1
S04,78,data/thermal/S04/t078.png,66.76,146.7,2473,24.53,24.64,1
S04,79,data/thermal/S04/t079.png,67.22,147.83,2473,24.57,24.55,1
S04,80,data/thermal/S04/t080.png,67.65,149.08,2478,24.56,24.59,1
S04,81,data/thermal/S04/t081.png,68.06,150.19,2481,24.6,24.55,1
S04,82,data/thermal/S04/t082.png,68.46,151.4,2480,24.59,24.57,1
S04,83,data/thermal/S04/t083.png,68.84,153.03,2480,24.58,24.55,1
S04,84,data/thermal/S04/t084.png,69.21,154.02,2481,24.55,24.58,1
S04,85,data/thermal/S04/t085.png,69.58,155.55,2482,24.52,24.58,1
S04,86,data/thermal/S04/t086.png,69.91,156.69,2485,24.55,24.53,1
S04,87,data/thermal/S04/t087.png,70.26,157.59,2483,24.58,24.59,1
S04,88,data/thermal/S04/t088.png,70.6,158.87,2480,24.58,24.58,1
S04,89,data/thermal/S04/t089.png,70.91,159.29,2489,24.55,24.57,1
S04,90,data/thermal/S04/t090.png,71.22,159.97,2492,24.56,24.56,1
S04,91,data/thermal/S04/t091.png,71.55,161.99,2486,24.52,24.56,1
S04,92,data/thermal/S04/t092.png,71.83,163.05,2484,24.57,24.58,1
S04,93,data/thermal/S04/t093.png,72.13,163.34,2486,24.6,24.54,1
S04,94,data/thermal/S04/t094.png,72.42,164.53,2484,24.56,24.58,1
S04,95,data/thermal/S04/t095.png,72.7,165.29,2487,24.53,24.59,1
S04,96,data/thermal/S04/t096.png,72.95,166.87,2488,24.53,24.56,1
S04,97,data/thermal/S04/t097.png,73.21,167.34,2488,24.56,24.54,1
S04,98,data/thermal/S04/t098.png,73.45,167.77,2488,24.54,24.56,1
S04,99,data/thermal/S04/t099.png,73.69,168.71,2490,24.54,24.56,1
S04,100,data/thermal/S04/t100.png,73.91,169.33,2488,24.54,24.58,1
S04,101,data/thermal/S04/t101.png,74.15,169.96,2489,24.57,24.57,1
S04,102,data/thermal/S04/t102.png,74.36,170.73,2490,24.52,24.54,1
S04,103,data/thermal/S04/t103.png,74.56,171.51,2489,24.53,24.57,1
S04,104,data/thermal/S04/t104.png,74.79,172.05,2495,24.53,24.55,1
S04,105,data/thermal/S04/t105.png,74.98,172.6,2487,24.55,24.57,1
S04,106,data/thermal/S04/t106.png,75.14,173.29,2495,24.55,24.51,1
S04,107,data/thermal/S04/t107.png,75.33,174.03,2493,24.55,24.51,1
S04,108,data/thermal/S04/t108.png,75.5,174.7,2494,24.54,24.52,1
S04,109,data/thermal/S04/t109.png,75.69,175.37,2490,24.54,24.6,1
S04,110,data/thermal/S04/t110.png,75.83,175.98,2491,24.55,24.55,1
S04,111,data/thermal/S04/t111.png,76.01,177.13,2491,24.55,24.55,1
S04,112,data/thermal/S04/t112.png,76.19,176.84,2493,24.51,24.55,1
S04,113,data/thermal/S04/t113.png,76.31,176.93,2491,24.57,24.51,1
S04,114,data/thermal/S04/t114.png,76.47,177.55,2490,24.52,24.58,1
S04,115,data/thermal/S04/t115.png,76.62,178.45,2495,24.51,24.55,1
S04,116,data/thermal/S04/t116.png,76.75,178.45,2497,24.51,24.53,1
S04,117,data/thermal/S04/t117.png,76.9,178.89,2493,24.55,24.51,1
S04,118,MISSING,77.04,179.49,2496,24.54,24.52,1
S04,119,data/thermal/S04/t119.png,77.16,180.44,2493,24.53,24.53,1
S04,120,data/thermal/S04/t120.png,77.3,180.79,2493,24.51,24.55,1
S05,0,data/thermal/S05/t000.png,34.0,35.25,0,,,0
S05,1,data/thermal/S05/t001.png,33.99,35.44,0,,,0
S05,2,data/thermal/S05/t002.png,33.99,35.45,0,,,0
S05,3,data/thermal/S05/t003.png,33.99,35.42,0,,,0
S05,4,data/thermal/S05/t004.png,34.0,35.63,0,,,0
S05,5,data/thermal/S05/t005.png,33.99,35.32,0,,,0
S05,6,data/thermal/S05/t006.png,34.02,35.52,0,,,0
S05,7,data/thermal/S05/t007.png,33.99,35.34,0,,,0
S05,8,data/thermal/S05/t008.png,34.02,35.21,0,,,0
S05,9,data/thermal/S05/t009.png,34.01,35.89,0,,,0
S05,10,data/thermal/S05/t010.png,34.02,35.37,0,,,0
S05,11,data/thermal/S05/t011.png,34.0,35.51,0,,,0
S05,12,data/thermal/S05/t012.png,34.03,35.63,0,,,0
S05,13,data/thermal/S05/t013.png,34.06,35.63,0,,,0
S05,14,data/thermal/S05/t014.png,34.15,35.91,0,,,0
S05,15,data/thermal/S05/t015.png,34.58,37.41,61,23.03,27.15,1
S05,16,data/thermal/S05/t016.png,34.87,37.67,299,22.98,27.28,1
S05,17,data/thermal/S05/t017.png,35.2,38.67,582,22.77,27.14,1
S05,18,data/thermal/S05/t018.png,35.61,40.12,795,23.16,27.05,1
S05,19,data/thermal/S05/t019.png,36.1,41.72,1015,23.07,27.12,1
S05,20,data/thermal/S05/t020.png,36.61,43.22,1179,22.95,27.1,1
S05,21,data/thermal/S05/t021.png,37.2,45.05,1352,23.09,27.21,1
S05,22,data/thermal/S05/t022.png,37.8,47.17,1497,22.83,27.22,1
S05,23,data/thermal/S05/t023.png,38.45,49.71,1633,22.77,27.0,1
S05,24,data/thermal/S05/t024.png,39.15,51.11,1741,22.97,26.76,1
S05,25,data/thermal/S05/t025.png,39.84,53.8,1836,22.96,26.74,1
S05,26,data/thermal/S05/t026.png,40.56,56.19,1890,23.23,26.65,1
S05,27,data/thermal/S05/t027.png,41.32,58.75,1972,23.39,26.46,1
S05,28,data/thermal/S05/t028.png,42.1,61.09,2042,23.41,26.28,1
S05,29,data/thermal/S05/t029.png,42.88,63.77,2091,23.59,26.01,1
S05,30,MISSING,43.7,66.29,2131,23.56,26.06,1
S05,31,data/thermal/S05/t031.png,44.47,68.71,2174,23.81,25.78,1
S05,32,data/thermal/S05/t032.png,45.11,71.09,2174,23.77,25.6,1
S05,33,data/thermal/S05/t033.png,46.07,74.24,2229,23.84,25.61,1
S05,34,data/thermal/S05/t034.png,46.86,76.32,2248,23.85,25.56,1
S05,35,data/thermal/S05/t035.png,47.67,79.44,2270,23.84,25.5,1
S05,36,data/thermal/S05/t036.png,48.48,82.26,2290,23.88,25.42,1
S05,37,data/thermal/S05/t037.png,49.28,84.6,2299,23.98,25.46,1
S05,38,data/thermal/S05/t038.png,50.06,87.52,2313,24.0,25.43,1
S05,39,data/thermal/S05/t039.png,50.84,89.33,2330,24.09,25.43,1
S05,40,data/thermal/S05/t040.png,51.64,92.38,2347,24.08,25.42,1
S05,41,data/thermal/S05/t041.png,52.4,94.94,2353,24.07,25.24,1
S05,42,data/thermal/S05/t042.png,53.16,97.36,2359,23.98,25.31,1
S05,43,data/thermal/S05/t043.png,53.89,99.96,2370,24.04,25.22,1
S05,44,data/thermal/S05/t044.png,54.62,101.84,2366,24.09,25.3,1
S05,45,data/thermal/S05/t045.png,55.38,104.6,2378,24.1,25.26,1
S05,46,data/thermal/S05/t046.png,56.08,106.91,2380,24.08,25.25,1
S05,47,data/thermal/S05/t047.png,56.8,109.18,2395,24.16,25.19,1
S05,48,data/thermal/S05/t048.png,57.46,111.6,2386,24.07,25.17,1
S05,49,data/thermal/S05/t049.png,58.15,113.26,2405,24.19,25.15,1
S05,50,data/thermal/S05/t050.png,58.81,115.77,2403,24.14,25.16,1
S05,51,data/thermal/S05/t051.png,59.47,118.0,2407,24.2,25.13,1
S05,52,data/thermal/S05/t052.png,60.11,120.26,2410,24.18,25.11,1
S05,53,data/thermal/S05/t053.png,60.73,121.86,2424,24.16,25.0,1
S05,54,data/thermal/S05/t054.png,61.34,124.67,2419,24.13,25.05,1
S05,55,data/thermal/S05/t055.png,61.95,126.01,2424,24.12,24.98,1
S05,56,data/thermal/S05/t056.png,62.55,128.39,2425,24.21,25.04,1
S05,57,data/thermal/S05/t057.png,63.13,129.93,2424,24.23,25.03,1
S05,58,data/thermal/S05/t058.png,63.67,132.06,2433,24.2,24.99,1
S05,59,data/thermal/S05/t059.png,64.19,133.6,2426,24.25,25.02,1
S05,60,data/thermal/S05/t060.png,64.73,135.77,2432,24.18,25.0,1
S05,61,data/thermal/S05/t061.png,65.23,137.51,2435,24.26,25.0,1
S05,62,data/thermal/S05/t062.png,65.75,139.07,2442,24.29,24.96,1
S05,63,data/thermal/S05/t063.png,66.25,140.4,2445,24.29,24.93,1
S05,64,data/thermal/S05/t064.png,66.75,142.39,2448,24.35,24.89,1
S05,65,data/thermal/S05/t065.png,67.2,143.68,2448,24.29,24.95,1
S05,66,data/thermal/S05/t066.png,67.67,144.97,2447,24.28,24.9,1
S05,67,data/thermal/S05/t067.png,68.1,146.5,2446,24.29,24.94,1
S05,68,data/thermal/S05/t068.png,68.54,147.77,2451,24.22,24.91,1
S05,69,data/thermal/S05/t069.png,68.99,149.0,2455,24.3,24.86,1
S05,70,data/thermal/S05/t070.png,69.37,150.16,2452,24.29,24.9,1
S05,71,data/thermal/S05/t071.png,69.77,151.52,2450,24.27,24.9,1
S05,72,data/thermal/S05/t072.png,70.13,153.64,2451,24.28,24.91,1
S05,73,data/thermal/S05/t073.png,70.53,154.15,2451,24.33,24.91,1
S05,74,data/thermal/S05/t074.png,70.91,155.68,2458,24.29,24.83,1
S05,75,data/thermal/S05/t075.png,71.24,156.44,2457,24.31,24.84,1
S05,76,data/thermal/S05/t076.png,71.57,158.28,2457,24.35,24.88,1
S05,77,data/thermal/S05/t077.png,71.92,158.68,2454,24.32,24.89,1
S05,78,data/thermal/S05/t078.png,72.25,159.66,2461,24.31,24.8,1
S05,79,data/thermal/S05/t079.png,72.59,161.54,2455,24.26,24.87,1
S05,80,data/thermal/S05/t080.png,72.87,163.0,2457,24.29,24.86,1
S05,81,data/thermal/S05/t081.png,73.2,162.74,2463,24.33,24.84,1
S05,82,data/thermal/S05/t082.png,73.47,163.98,2458,24.34,24.85,1
S05,83,data/thermal/S05/t083.png,73.75,165.54,2463,24.33,24.84,1
S05,84,data/thermal/S05/t084.png,74.01,165.97,2469,24.33,24.75,1
S05,85,MISSING,74.26,166.53,2465,24.29,24.8,1
S05,86,data/thermal/S05/t086.png,74.52,167.87,2467,24.32,24.79,1
S05,87,data/thermal/S05/t087.png,74.76,168.13,2469,24.31,24.79,1
S05,88,data/thermal/S05/t088.png,75.02,168.93,2463,24.29,24.84,1
S05,89,data/thermal/S05/t089.png,75.25,170.18,2468,24.34,24.79,1
S05,90,data/thermal/S05/t090.png,75.46,170.43,2467,24.29,24.78,1
S05,91,data/thermal/S05/t091.png,75.67,171.83,2471,24.31,24.75,1
S05,92,data/thermal/S05/t092.png,75.88,171.88,2466,24.3,24.8,1
S05,93,data/thermal/S05/t093.png,76.06,172.79,2467,24.33,24.81,1
S05,94,data/thermal/S05/t094.png,76.28,173.06,2473,24.33,24.73,1
S05,95,data/thermal/S05/t095.png,76.45,173.63,2465,24.32,24.79,1
S05,96,data/thermal/S05/t096.png,76.64,174.4,2473,24.34,24.75,1
S05,97,data/thermal/S05/t097.png,76.83,175.42,2472,24.37,24.76,1
S05,98,data/thermal/S05/t098.png,77.02,175.31,2468,24.35,24.76,1
S05,99,data/thermal/S05/t099.png,77.17,176.31,2471,24.35,24.75,1
S05,100,data/thermal/S05/t100.png,77.33,177.34,2473,24.38,24.74,1
S05,101,data/thermal/S05/t101.png,77.49,177.37,2475,24.37,24.73,1
S05,102,data/thermal/S05/t102.png,77.63,177.8,2474,24.34,24.72,1
S05,103,data/thermal/S05/t103.png,77.78,177.89,2474,24.36,24.74,1
S05,104,data/thermal/S05/t104.png,77.91,178.51,2467,24.35,24.81,1
S05,105,data/thermal/S05/t105.png,78.04,179.26,2480,24.37,24.69,1
S05,106,data/thermal/S05/t106.png,78.18,179.62,2471,24.33,24.75,1
S05,107,data/thermal/S05/t107.png,78.33,180.13,2474,24.34,24.74,1
S05,108,data/thermal/S05/t108.png,78.44,180.46,2470,24.3,24.78,1
S05,109,data/thermal/S05/t109.png,78.56,180.64,2473,24.31,24.75,1
S05,110,data/thermal/S05/t110.png,78.67,181.13,2473,24.34,24.73,1
S05,111,data/thermal/S05/t111.png,78.78,181.34,2469,24.31,24.75,1
S05,112,data/thermal/S05/t112.png,78.88,181.84,2473,24.35,24.75,1
S05,113,data/thermal/S05/t113.png,78.98,182.62,2473,24.33,24.73,1
S05,114,data/thermal/S05/t114.png,79.07,182.51,2478,24.37,24.71,1
S05,115,data/thermal/S05/t115.png,79.18,182.43,2476,24.36,24.72,1
S05,116,data/thermal/S05/t116.png,79.26,183.33,2473,24.34,24.73,1
S05,117,data/thermal/S05/t117.png,79.37,184.23,2474,24.34,24.72,1
S05,118,data/thermal/S05/t118.png,79.45,183.74,2481,24.32,24.67,1
S05,119,data/thermal/S05/t119.png,79.55,183.95,2476,24.39,24.72,1
S05,120,data/thermal/S05/t120.png,79.64,184.27,2473,24.35,24.75,1
S06,0,data/thermal/S06/t000.png,31.0,32.27,0,,,0
S06,1,data/thermal/S06/t001.png,31.0,32.51,0,,,0
S06,2,data/thermal/S06/t002.png,31.0,32.35,0,,,0
S06,3,data/thermal/S06/t003.png,31.01,32.32,0,,,0
S06,4,data/thermal/S06/t004.png,31.01,32.53,0,,,0
S06,5,data/thermal/S06/t005.png,31.02,32.52,0,,,0
S06,6,data/thermal/S06/t006.png,31.0,32.32,0,,,0
S06,7,data/thermal/S06/t007.png,31.01,32.6,0,,,0
S06,8,data/thermal/S06/t008.png,31.01,32.48,0,,,0
S06,9,data/thermal/S06/t009.png,31.02,32.36,0,,,0
S06,10,data/thermal/S06/t010.png,31.03,32.29,0,,,0
S06,11,data/thermal/S06/t011.png,31.01,32.63,0,,,0
S06,12,data/thermal/S06/t012.png,31.01,32.26,0,,,0
S06,13,data/thermal/S06/t013.png,31.0,32.53,0,,,0
S06,14,data/thermal/S06/t014.png,31.03,32.31,0,,,0
S06,15,data/thermal/S06/t015.png,31.03,32.69,0,,,0
S06,16,data/thermal/S06/t016.png,31.02,32.36,0,,,0
S06,17,data/thermal/S06/t017.png,31.01,32.63,0,,,0
S06,18,data/thermal/S06/t018.png,31.0,32.38,0,,,0
S06,19,data/thermal/S06/t019.png,31.03,32.45,0,,,0
S06,20,data/thermal/S06/t020.png,31.03,32.33,0,,,0
S06,21,data/thermal/S06/t021.png,31.01,32.27,0,,,0
S06,22,data/thermal/S06/t022.png,31.01,32.49,0,,,0
S06,23,data/thermal/S06/t023.png,31.03,32.41,0,,,0
S06,24,data/thermal/S06/t024.png,31.04,32.64,0,,,0
S06,25,data/thermal/S06/t025.png,31.03,32.67,0,,,0
S06,26,data/thermal/S06/t026.png,31.05,32.47,0,,,0
S06,27,data/thermal/S06/t027.png,31.03,32.5,0,,,0
S06,28,data/thermal/S06/t028.png,31.06,32.95,0,,,0
S06,29,data/thermal/S06/t029.png,31.07,32.88,0,,,0
S06,30,data/thermal/S06/t030.png,31.05,32.65,0,,,0
S06,31,data/thermal/S06/t031.png,31.07,32.76,0,,,0
S06,32,data/thermal/S06/t032.png,31.07,33.39,2,23.5,25.5,1
S06,33,data/thermal/S06/t033.png,31.09,33.15,3,23.67,26.0,1
S06,34,data/thermal/S06/t034.png,31.11,33.38,7,26.0,24.43,1
S06,35,data/thermal/S06/t035.png,31.16,33.67,12,24.42,24.92,1
S06,36,data/thermal/S06/t036.png,31.18,33.81,36,24.69,24.89,1
S06,37,MISSING,31.51,34.77,193,25.12,24.96,1
S06,38,data/thermal/S06/t038.png,32.29,36.11,616,24.92,24.69,1
S06,39,data/thermal/S06/t039.png,32.61,37.15,805,24.97,24.98,1
S06,40,data/thermal/S06/t040.png,33.04,38.52,985,24.87,25.06,1
S06,41,data/thermal/S06/t041.png,33.49,39.96,1146,24.92,24.97,1
S06,42,data/thermal/S06/t042.png,34.02,41.8,1297,24.97,24.68,1
S06,43,data/thermal/S06/t043.png,34.59,43.39,1423,25.2,25.14,1
S06,44,data/thermal/S06/t044.png,35.2,45.26,1575,25.03,25.13,1
S06,45,data/thermal/S06/t045.png,35.85,47.56,1710,25.14,25.01,1
S06,46,data/thermal/S06/t046.png,36.55,49.71,1831,25.04,25.07,1
S06,47,data/thermal/S06/t047.png,37.27,52.13,1935,25.04,24.96,1
S06,48,data/thermal/S06/t048.png,38.0,54.38,1983,24.99,24.99,1
S06,49,data/thermal/S06/t049.png,38.76,57.15,2060,24.9,24.86,1
S06,50,data/thermal/S06/t050.png,39.55,59.65,2105,24.95,24.81,1
S06,51,data/thermal/S06/t051.png,40.31,62.21,2148,24.77,24.88,1
S06,52,data/thermal/S06/t052.png,41.12,64.43,2188,24.78,24.73,1
S06,53,data/thermal/S06/t053.png,41.93,67.31,2223,24.72,24.74,1
S06,54,data/thermal/S06/t054.png,42.75,69.67,2249,24.76,24.71,1
S06,55,data/thermal/S06/t055.png,43.58,72.3,2262,24.69,24.65,1
S06,56,data/thermal/S06/t056.png,44.38,75.04,2285,24.68,24.69,1
S06,57,data/thermal/S06/t057.png,45.18,77.73,2312,24.66,24.68,1
S06,58,data/thermal/S06/t058.png,45.99,80.5,2333,24.63,24.67,1
S06,59,data/thermal/S06/t059.png,46.8,82.84,2337,24.72,24.62,1
S06,60,data/thermal/S06/t060.png,47.6,85.61,2350,24.67,24.76,1
S06,61,data/thermal/S06/t061.png,48.41,88.58,2366,24.67,24.59,1
S06,62,data/thermal/S06/t062.png,49.18,90.74,2373,24.71,24.67,1
S06,63,data/thermal/S06/t063.png,49.97,93.43,2384,24.68,24.64,1
S06,64,data/thermal/S06/t064.png,50.73,96.15,2390,24.66,24.62,1
S06,65,data/thermal/S06/t065.png,51.47,99.06,2394,24.6,24.62,1
S06,66,data/thermal/S06/t066.png,52.24,100.89,2399,24.62,24.63,1
S06,67,data/thermal/S06/t067.png,52.97,103.15,2411,24.61,24.62,1
S06,68,data/thermal/S06/t068.png,53.68,105.53,2412,24.68,24.55,1
S06,69,data/thermal/S06/t069.png,54.4,108.11,2420,24.66,24.64,1
S06,70,data/thermal/S06/t070.png,55.1,110.09,2421,24.63,24.62,1
S06,71,data/thermal/S06/t071.png,55.79,112.46,2433,24.63,24.65,1
S06,72,data/thermal/S06/t072.png,56.48,114.64,2437,24.67,24.65,1
S06,73,data/thermal/S06/t073.png,57.15,116.98,2438,24.59,24.6,1
S06,74,data/thermal/S06/t074.png,57.8,119.12,2445,24.58,24.58,1
S06,75,data/thermal/S06/t075.png,58.44,120.9,2448,24.6,24.59,1
S06,76,data/thermal/S06/t076.png,59.04,123.24,2453,24.6,24.58,1
S06,77,data/thermal/S06/t077.png,59.64,125.07,2453,24.6,24.66,1
S06,78,data/thermal/S06/t078.png,60.24,127.01,2450,24.59,24.63,1
S06,79,data/thermal/S06/t079.png,60.8,128.81,2457,24.62,24.55,1
S06,80,data/thermal/S06/t080.png,61.38,131.25,2447,24.66,24.58,1
S06,81,data/thermal/S06/t081.png,61.93,132.61,2462,24.57,24.55,1
S06,82,data/thermal/S06/t082.png,62.47,134.07,2468,24.57,24.55,1
S06,83,data/thermal/S06/t083.png,63.01,135.78,2464,24.51,24.63,1
S06,84,data/thermal/S06/t084.png,63.51,137.77,2462,24.65,24.61,1
S06,85,data/thermal/S06/t085.png,64.01,139.22,2471,24.62,24.6,1
S06,86,data/thermal/S06/t086.png,64.5,141.47,2469,24.6,24.6,1
S06,87,data/thermal/S06/t087.png,64.98,142.41,2470,24.59,24.59,1
S06,88,data/thermal/S06/t088.png,65.15,143.98,2447,24.77,24.49,1
S06,89,data/thermal/S06/t089.png,65.88,145.58,2476,24.52,24.59,1
S06,90,data/thermal/S06/t090.png,66.31,146.92,2474,24.61,24.63,1
S06,91,MISSING,66.75,148.26,2477,24.6,24.58,1
S06,92,data/thermal/S06/t092.png,67.14,149.38,2473,24.6,24.57,1
S06,93,data/thermal/S06/t093.png,67.54,151.5,2480,24.58,24.58,1
S06,94,data/thermal/S06/t094.png,67.95,152.37,2482,24.54,24.57,1
S06,95,data/thermal/S06/t095.png,68.33,153.63,2484,24.54,24.58,1
S06,96,data/thermal/S06/t096.png,68.72,154.69,2481,24.59,24.62,1
S06,97,data/thermal/S06/t097.png,69.07,156.31,2480,24.56,24.56,1
S06,98,data/thermal/S06/t098.png,69.43,156.52,2483,24.56,24.6,1
S06,99,data/thermal/S06/t099.png,69.75,158.51,2484,24.54,24.6,1
S06,100,data/thermal/S06/t100.png,70.08,158.92,2486,24.54,24.56,1
S06,101,data/thermal/S06/t101.png,70.41,160.53,2488,24.58,24.54,1
S06,102,data/thermal/S06/t102.png,70.71,160.99,2486,24.58,24.56,1
S06,103,data/thermal/S06/t103.png,71.01,162.03,2487,24.55,24.51,1
S06,104,data/thermal/S06/t104.png,71.29,162.86,2485,24.58,24.55,1
S06,105,data/thermal/S06/t105.png,71.6,164.14,2489,24.59,24.55,1
S06,106,data/thermal/S06/t106.png,71.85,165.04,2489,24.55,24.53,1
S06,107,data/thermal/S06/t107.png,72.12,165.44,2487,24.55,24.55,1
S06,108,data/thermal/S06/t108.png,72.38,166.64,2486,24.55,24.54,1
S06,109,data/thermal/S06/t109.png,72.64,167.96,2489,24.55,24.53,1
S06,110,data/thermal/S06/t110.png,72.9,168.96,2487,24.55,24.55,1
S06,111,data/thermal/S06/t111.png,73.12,168.9,2488,24.58,24.56,1
S06,112,data/thermal/S06/t112.png,73.35,169.82,2493,24.55,24.53,1
S06,113,data/thermal/S06/t113.png,73.56,170.93,2487,24.51,24.55,1
S06,114,data/thermal/S06/t114.png,73.77,171.22,2491,24.53,24.53,1
S06,115,data/thermal/S06/t115.png,73.98,172.09,2494,24.52,24.56,1
S06,116,data/thermal/S06/t116.png,74.18,172.65,2494,24.52,24.56,1
S06,117,data/thermal/S06/t117.png,74.39,172.8,2494,24.56,24.54,1
S06,118,data/thermal/S06/t118.png,74.57,173.94,2490,24.56,24.58,1
S06,119,data/thermal/S06/t119.png,74.75,174.48,2493,24.55,24.55,1
S06,120,data/thermal/S06/t120.png,74.94,174.99,2491,24.53,24.55,1
S07,0,data/thermal/S07/t000.png,31.02,32.52,0,,,0
S07,1,data/thermal/S07/t001.png,30.99,32.3,0,,,0
S07,2,data/thermal/S07/t002.png,31.0,32.57,0,,,0
S07,3,data/thermal/S07/t003.png,31.02,32.37,0,,,0
S07,4,data/thermal/S07/t004.png,31.0,32.57,0,,,0
S07,5,data/thermal/S07/t005.png,31.0,32.55,0,,,0
S07,6,data/thermal/S07/t006.png,31.0,32.51,0,,,0
S07,7,data/thermal/S07/t007.png,31.0,32.41,0,,,0
S07,8,data/thermal/S07/t008.png,31.0,32.51,0,,,0
S07,9,data/thermal/S07/t009.png,31.02,32.42,0,,,0
S07,10,data/thermal/S07/t010.png,31.0,32.29,0,,,0
S07,11,data/thermal/S07/t011.png,31.01,32.44,0,,,0
S07,12,data/thermal/S07/t012.png,31.01,32.21,0,,,0
S07,13,data/thermal/S07/t013.png,31.01,32.5,0,,,0
S07,14,data/thermal/S07/t014.png,31.01,32.4,0,,,0
S07,15,data/thermal/S07/t015.png,31.01,32.32,0,,,0
S07,16,data/thermal/S07/t016.png,31.03,32.48,0,,,0
S07,17,data/thermal/S07/t017.png,31.01,32.43,0,,,0
S07,18,data/thermal/S07/t018.png,31.04,32.42,0,,,0
S07,19,data/thermal/S07/t019.png,31.02,32.48,0,,,0
S07,20,data/thermal/S07/t020.png,31.03,32.3,0,,,0
S07,21,data/thermal/S07/t021.png,31.03,32.68,0,,,0
S07,22,data/thermal/S07/t022.png,31.05,32.38,0,,,0
S07,23,data/thermal/S07/t023.png,31.04,32.89,0,,,0
S07,24,data/thermal/S07/t024.png,31.07,32.59,0,,,0
S07,25,data/thermal/S07/t025.png,31.07,33.01,1,25.0,23.0,1
S07,26,data/thermal/S07/t026.png,31.05,32.73,0,,,0
S07,27,data/thermal/S07/t027.png,31.07,33.67,1,25.0,23.0,1
S07,28,data/thermal/S07/t028.png,31.09,33.47,2,27.0,24.5,1
